"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"PPL - (Pull)","Feb 11, 2025, 10:22 PM","Feb 11, 2025, 10:41 PM","","Lat Pulldown (Cable)",,"",0,"warmup",131,5,,,
"PPL - (Pull)","Feb 11, 2025, 10:22 PM","Feb 11, 2025, 10:41 PM","","Lat Pulldown (Cable)",,"",1,"failure",143,6,,,
"PPL - (Pull)","Feb 11, 2025, 10:22 PM","Feb 11, 2025, 10:41 PM","","Lat Pulldown (Cable)",,"",2,"failure",131,7,,,
"PPL - (Pull)","Feb 11, 2025, 10:22 PM","Feb 11, 2025, 10:41 PM","","Bicep Curl (Cable)",,"single arm",0,"normal",22,7,,,
"Afternoon workout 💪","Feb 8, 2025, 5:48 PM","Feb 8, 2025, 5:58 PM","","Stair Machine",,"",0,"normal",,,,619,
"PPL (Push)","Feb 8, 2025, 5:21 PM","Feb 8, 2025, 5:48 PM","","Incline Bench Press (Dumbbell)",,"move up next week",0,"failure",45,8,,,
"PPL (Push)","Feb 8, 2025, 5:21 PM","Feb 8, 2025, 5:48 PM","","Incline Bench Press (Dumbbell)",,"move up next week",1,"failure",45,6,,,
"PPL (Push)","Feb 8, 2025, 5:21 PM","Feb 8, 2025, 5:48 PM","","Butterfly (Pec Deck)",,"",0,"warmup",100,5,,,
"PPL (Push)","Feb 8, 2025, 5:21 PM","Feb 8, 2025, 5:48 PM","","Butterfly (Pec Deck)",,"",1,"failure",130,4,,,
"PPL (Push)","Feb 8, 2025, 5:21 PM","Feb 8, 2025, 5:48 PM","","Butterfly (Pec Deck)",,"",2,"failure",120,5,,,
"PPL (Push)","Feb 8, 2025, 5:21 PM","Feb 8, 2025, 5:48 PM","","Lateral Raise (Dumbbell)",,"seated",0,"failure",17.5,8,,,
"PPL (Push)","Feb 8, 2025, 5:21 PM","Feb 8, 2025, 5:48 PM","","Lateral Raise (Dumbbell)",,"seated",1,"failure",15,10,,,
"PPL (Push)","Feb 8, 2025, 5:21 PM","Feb 8, 2025, 5:48 PM","","Lateral Raise (Dumbbell)",,"seated",2,"failure",15,8,,,
"PPL (Push)","Feb 8, 2025, 5:21 PM","Feb 8, 2025, 5:48 PM","","Triceps Pushdown",,"",0,"warmup",49.5,10,,,
"PPL (Push)","Feb 8, 2025, 5:21 PM","Feb 8, 2025, 5:48 PM","","Triceps Pushdown",,"",1,"failure",55,8,,,
"PPL (Push)","Feb 8, 2025, 5:21 PM","Feb 8, 2025, 5:48 PM","","Triceps Pushdown",,"",2,"failure",49.5,5,,,
"Legs","Feb 7, 2025, 6:04 PM","Feb 7, 2025, 6:49 PM","","Squat (Barbell)",,"",0,"failure",134.09,5,,,
"Legs","Feb 7, 2025, 6:04 PM","Feb 7, 2025, 6:49 PM","","Squat (Barbell)",,"",1,"failure",164.09,1,,,
"Legs","Feb 7, 2025, 6:04 PM","Feb 7, 2025, 6:49 PM","","Squat (Barbell)",,"",2,"failure",124.04,6,,,
"Legs","Feb 7, 2025, 6:04 PM","Feb 7, 2025, 6:49 PM","","Leg Extension (Machine)",,"",0,"failure",140,8,,,
"Legs","Feb 7, 2025, 6:04 PM","Feb 7, 2025, 6:49 PM","","Leg Extension (Machine)",,"",1,"failure",130,8,,,
"Legs","Feb 7, 2025, 6:04 PM","Feb 7, 2025, 6:49 PM","","Seated Leg Curl (Machine)",,"",0,"failure",105,11,,,
"Legs","Feb 7, 2025, 6:04 PM","Feb 7, 2025, 6:49 PM","","Seated Leg Curl (Machine)",,"",1,"failure",110,5,,,
"Legs","Feb 7, 2025, 6:04 PM","Feb 7, 2025, 6:49 PM","","Seated Leg Curl (Machine)",,"",2,"failure",100,6,,,
"Legs","Feb 7, 2025, 6:04 PM","Feb 7, 2025, 6:49 PM","","Seated Calf Raise",,"",0,"failure",70,10,,,
"Legs","Feb 7, 2025, 6:04 PM","Feb 7, 2025, 6:49 PM","","Seated Calf Raise",,"",1,"failure",70,12,,,
"Legs","Feb 7, 2025, 6:04 PM","Feb 7, 2025, 6:49 PM","","Stair Machine",,"",0,"normal",,,,900,
"PPL - (Pull)","Feb 6, 2025, 2:37 PM","Feb 6, 2025, 3:13 PM","","Lat Pulldown (Cable)",,"",0,"failure",131,6,,,
"PPL - (Pull)","Feb 6, 2025, 2:37 PM","Feb 6, 2025, 3:13 PM","","Lat Pulldown (Cable)",,"",1,"failure",131,6,,,
"PPL - (Pull)","Feb 6, 2025, 2:37 PM","Feb 6, 2025, 3:13 PM","","T Bar Row",,"",0,"warmup",85,7,,,
"PPL - (Pull)","Feb 6, 2025, 2:37 PM","Feb 6, 2025, 3:13 PM","","T Bar Row",,"",1,"warmup",80,6,,,
"PPL - (Pull)","Feb 6, 2025, 2:37 PM","Feb 6, 2025, 3:13 PM","","Bicep Curl (Cable)",,"",0,"failure",44,8,,,
"PPL - (Pull)","Feb 6, 2025, 2:37 PM","Feb 6, 2025, 3:13 PM","","Bicep Curl (Cable)",,"",1,"failure",38.5,7,,,
"PPL - (Pull)","Feb 6, 2025, 2:37 PM","Feb 6, 2025, 3:13 PM","","Hammer Curl (Dumbbell)",,"",0,"failure",22.5,8,,,
"PPL - (Pull)","Feb 6, 2025, 2:37 PM","Feb 6, 2025, 3:13 PM","","Hammer Curl (Dumbbell)",,"",1,"failure",22.5,8,,,
"PPL - (Pull)","Feb 6, 2025, 2:37 PM","Feb 6, 2025, 3:13 PM","","Iso-Lateral Row (Machine)",,"",0,"normal",70,8,,,
"PPL - (Pull)","Feb 6, 2025, 2:37 PM","Feb 6, 2025, 3:13 PM","","Iso-Lateral Row (Machine)",,"",1,"failure",80,5,,,
"PPL (Push)","Feb 4, 2025, 11:13 PM","Feb 4, 2025, 11:38 PM","","Incline Bench Press (Dumbbell)",,"",0,"failure",45,7,,,
"PPL (Push)","Feb 4, 2025, 11:13 PM","Feb 4, 2025, 11:38 PM","","Incline Bench Press (Dumbbell)",,"",1,"failure",45,6,,,
"PPL (Push)","Feb 4, 2025, 11:13 PM","Feb 4, 2025, 11:38 PM","","Butterfly (Pec Deck)",,"",0,"failure",100,8,,,
"PPL (Push)","Feb 4, 2025, 11:13 PM","Feb 4, 2025, 11:38 PM","","Butterfly (Pec Deck)",,"",1,"failure",105,4,,,
"PPL (Push)","Feb 4, 2025, 11:13 PM","Feb 4, 2025, 11:38 PM","","Lateral Raise (Dumbbell)",,"",0,"failure",15,11,,,
"PPL (Push)","Feb 4, 2025, 11:13 PM","Feb 4, 2025, 11:38 PM","","Lateral Raise (Dumbbell)",,"",1,"failure",15,9,,,
"PPL (Push)","Feb 4, 2025, 11:13 PM","Feb 4, 2025, 11:38 PM","","Triceps Pushdown",,"",0,"failure",55,8,,,
"PPL (Push)","Feb 4, 2025, 11:13 PM","Feb 4, 2025, 11:38 PM","","Triceps Pushdown",,"",1,"failure",49.5,6,,,
"PPL (Push)","Feb 4, 2025, 11:13 PM","Feb 4, 2025, 11:38 PM","","Triceps Pushdown",,"",2,"failure",44,7,,,
"PPL (Push)","Feb 4, 2025, 11:13 PM","Feb 4, 2025, 11:38 PM","","Shoulder Press (Dumbbell)",,"",0,"failure",25,5,,,
"PPL (Push)","Feb 4, 2025, 11:13 PM","Feb 4, 2025, 11:38 PM","","Shoulder Press (Dumbbell)",,"",1,"failure",25,8,,,
"PPL - (Pull)","Jan 30, 2025, 6:32 PM","Jan 30, 2025, 7:31 PM","","Lat Pulldown (Cable)",,"",0,"warmup",126,9,,,
"PPL - (Pull)","Jan 30, 2025, 6:32 PM","Jan 30, 2025, 7:31 PM","","Lat Pulldown (Cable)",,"",1,"failure",126,5,,,
"PPL - (Pull)","Jan 30, 2025, 6:32 PM","Jan 30, 2025, 7:31 PM","","Seated Row (Machine)",,"",0,"normal",125,9,,,
"PPL - (Pull)","Jan 30, 2025, 6:32 PM","Jan 30, 2025, 7:31 PM","","Seated Row (Machine)",,"",1,"failure",130,10,,,
"PPL - (Pull)","Jan 30, 2025, 6:32 PM","Jan 30, 2025, 7:31 PM","","Bicep Curl (Cable)",,"",0,"warmup",55,3,,,
"PPL - (Pull)","Jan 30, 2025, 6:32 PM","Jan 30, 2025, 7:31 PM","","Bicep Curl (Cable)",,"",1,"failure",44,6,,,
"PPL - (Pull)","Jan 30, 2025, 6:32 PM","Jan 30, 2025, 7:31 PM","","Bicep Curl (Cable)",,"",2,"failure",44,4,,,
"PPL - (Pull)","Jan 30, 2025, 6:32 PM","Jan 30, 2025, 7:31 PM","","Hammer Curl (Dumbbell)",,"",0,"failure",22.5,6,,,
"PPL - (Pull)","Jan 30, 2025, 6:32 PM","Jan 30, 2025, 7:31 PM","","Hammer Curl (Dumbbell)",,"",1,"failure",22.5,7,,,
"PPL - (Pull)","Jan 30, 2025, 6:32 PM","Jan 30, 2025, 7:31 PM","","Stair Machine",,"",0,"normal",,,,600,
"Legs","Jan 29, 2025, 6:10 PM","Jan 29, 2025, 7:15 PM","","Squat (Barbell)",,"",0,"warmup",94.09,5,,,
"Legs","Jan 29, 2025, 6:10 PM","Jan 29, 2025, 7:15 PM","","Squat (Barbell)",,"",1,"normal",114.04,6,,,
"Legs","Jan 29, 2025, 6:10 PM","Jan 29, 2025, 7:15 PM","","Squat (Barbell)",,"",2,"normal",134.09,5,,,
"Legs","Jan 29, 2025, 6:10 PM","Jan 29, 2025, 7:15 PM","","Leg Extension (Machine)",,"",0,"failure",140,8,,,
"Legs","Jan 29, 2025, 6:10 PM","Jan 29, 2025, 7:15 PM","","Leg Extension (Machine)",,"",1,"failure",140,7,,,
"Legs","Jan 29, 2025, 6:10 PM","Jan 29, 2025, 7:15 PM","","Leg Extension (Machine)",,"",2,"failure",130,7,,,
"Legs","Jan 29, 2025, 6:10 PM","Jan 29, 2025, 7:15 PM","","Seated Leg Curl (Machine)",,"",0,"warmup",110,3,,,
"Legs","Jan 29, 2025, 6:10 PM","Jan 29, 2025, 7:15 PM","","Seated Leg Curl (Machine)",,"",1,"warmup",100,2,,,
"Legs","Jan 29, 2025, 6:10 PM","Jan 29, 2025, 7:15 PM","","Seated Leg Curl (Machine)",,"",2,"failure",100,12,,,
"Legs","Jan 29, 2025, 6:10 PM","Jan 29, 2025, 7:15 PM","","Seated Leg Curl (Machine)",,"",3,"failure",115,5,,,
"Legs","Jan 29, 2025, 6:10 PM","Jan 29, 2025, 7:15 PM","","Crunch (Machine)",,"",0,"failure",85,20,,,
"Legs","Jan 29, 2025, 6:10 PM","Jan 29, 2025, 7:15 PM","","Crunch (Machine)",,"",1,"failure",95,10,,,
"Legs","Jan 29, 2025, 6:10 PM","Jan 29, 2025, 7:15 PM","","Standing Calf Raise (Machine)",,"",0,"failure",100,7,,,
"PPL (Push)","Jan 23, 2025, 4:36 PM","Jan 23, 2025, 5:22 PM","","Incline Bench Press (Dumbbell)",,"",0,"failure",45,7,,,
"PPL (Push)","Jan 23, 2025, 4:36 PM","Jan 23, 2025, 5:22 PM","","Incline Bench Press (Dumbbell)",,"",1,"failure",45,6,,,
"PPL (Push)","Jan 23, 2025, 4:36 PM","Jan 23, 2025, 5:22 PM","","Butterfly (Pec Deck)",,"",0,"failure",110,7,,,
"PPL (Push)","Jan 23, 2025, 4:36 PM","Jan 23, 2025, 5:22 PM","","Butterfly (Pec Deck)",,"",1,"failure",120,2,,,
"PPL (Push)","Jan 23, 2025, 4:36 PM","Jan 23, 2025, 5:22 PM","","Butterfly (Pec Deck)",,"",2,"failure",100,3,,,
"PPL (Push)","Jan 23, 2025, 4:36 PM","Jan 23, 2025, 5:22 PM","","Lateral Raise (Dumbbell)",,"",0,"failure",17.5,7,,,
"PPL (Push)","Jan 23, 2025, 4:36 PM","Jan 23, 2025, 5:22 PM","","Lateral Raise (Dumbbell)",,"",1,"failure",15,8,,,
"PPL (Push)","Jan 23, 2025, 4:36 PM","Jan 23, 2025, 5:22 PM","","Triceps Pushdown",,"",0,"failure",55,9,,,
"PPL (Push)","Jan 23, 2025, 4:36 PM","Jan 23, 2025, 5:22 PM","","Triceps Pushdown",,"",1,"failure",55,7,,,
"PPL (Push)","Jan 23, 2025, 4:36 PM","Jan 23, 2025, 5:22 PM","","Triceps Pushdown",,"",2,"failure",45,9,,,
"PPL (Push)","Jan 23, 2025, 4:36 PM","Jan 23, 2025, 5:22 PM","","Crunch (Machine)",,"",0,"failure",80,13,,,
"PPL (Push)","Jan 23, 2025, 4:36 PM","Jan 23, 2025, 5:22 PM","","Leg Raise Parallel Bars",,"",0,"warmup",,7,,,
"PPL (Push)","Jan 23, 2025, 4:36 PM","Jan 23, 2025, 5:22 PM","","Leg Raise Parallel Bars",,"",1,"normal",,5,,,
"PPL (Push)","Jan 23, 2025, 4:36 PM","Jan 23, 2025, 5:22 PM","","Knee Raise Parallel Bars",,"",0,"failure",,15,,,
"PPL (Push)","Jan 23, 2025, 4:36 PM","Jan 23, 2025, 5:22 PM","","Knee Raise Parallel Bars",,"",1,"normal",,10,,,
"PPL (Push)","Jan 23, 2025, 4:36 PM","Jan 23, 2025, 5:22 PM","","Stair Machine",,"",0,"normal",,,,600,
"PPL - (Pull)","Jan 22, 2025, 5:29 PM","Jan 22, 2025, 6:04 PM","","Lat Pulldown (Cable)",,"",0,"failure",131,8,,,
"PPL - (Pull)","Jan 22, 2025, 5:29 PM","Jan 22, 2025, 6:04 PM","","Lat Pulldown (Cable)",,"",1,"failure",126,6,,,
"PPL - (Pull)","Jan 22, 2025, 5:29 PM","Jan 22, 2025, 6:04 PM","","Lat Pulldown (Cable)",,"",2,"failure",121,6,,,
"PPL - (Pull)","Jan 22, 2025, 5:29 PM","Jan 22, 2025, 6:04 PM","","Bicep Curl (Cable)",,"",0,"failure",35,7,,,
"PPL - (Pull)","Jan 22, 2025, 5:29 PM","Jan 22, 2025, 6:04 PM","","Bicep Curl (Cable)",,"",1,"failure",30,6,,,
"PPL - (Pull)","Jan 22, 2025, 5:29 PM","Jan 22, 2025, 6:04 PM","","Seated Row (Machine)",,"",0,"warmup",110,9,,,
"PPL - (Pull)","Jan 22, 2025, 5:29 PM","Jan 22, 2025, 6:04 PM","","Seated Row (Machine)",,"",1,"failure",120,6,,,
"PPL - (Pull)","Jan 22, 2025, 5:29 PM","Jan 22, 2025, 6:04 PM","","Seated Row (Machine)",,"",2,"failure",100,8,,,
"PPL - (Pull)","Jan 22, 2025, 5:29 PM","Jan 22, 2025, 6:04 PM","","Bicep Curl (Machine)",,"",0,"failure",70,7,,,
"PPL - (Pull)","Jan 22, 2025, 5:29 PM","Jan 22, 2025, 6:04 PM","","Bicep Curl (Machine)",,"",1,"failure",70,9,,,
"PPL - (Pull)","Jan 22, 2025, 5:29 PM","Jan 22, 2025, 6:04 PM","","Crunch (Machine)",,"",0,"failure",85,17,,,
"PPL - (Pull)","Jan 22, 2025, 5:29 PM","Jan 22, 2025, 6:04 PM","","Crunch (Machine)",,"",1,"failure",85,10,,,
"Evening workout 🏋️","Jan 14, 2025, 9:36 PM","Jan 14, 2025, 9:50 PM","","Stair Machine",,"",0,"normal",,,,813,
"PPL - (Pull)","Jan 14, 2025, 9:01 PM","Jan 14, 2025, 9:36 PM","","Lat Pulldown (Cable)",,"",0,"failure",131,9,,,
"PPL - (Pull)","Jan 14, 2025, 9:01 PM","Jan 14, 2025, 9:36 PM","","Lat Pulldown (Cable)",,"",1,"failure",131,8,,,
"PPL - (Pull)","Jan 14, 2025, 9:01 PM","Jan 14, 2025, 9:36 PM","","Bicep Curl (Cable)",,"",0,"failure",38.5,8,,,
"PPL - (Pull)","Jan 14, 2025, 9:01 PM","Jan 14, 2025, 9:36 PM","","Bicep Curl (Cable)",,"",1,"failure",44,5,,,
"PPL - (Pull)","Jan 14, 2025, 9:01 PM","Jan 14, 2025, 9:36 PM","","Bicep Curl (Cable)",,"",2,"failure",33,5,,,
"PPL - (Pull)","Jan 14, 2025, 9:01 PM","Jan 14, 2025, 9:36 PM","","Seated Row (Machine)",,"",0,"failure",110,5,,,
"PPL - (Pull)","Jan 14, 2025, 9:01 PM","Jan 14, 2025, 9:36 PM","","Seated Row (Machine)",,"",1,"failure",110,6,,,
"PPL - (Pull)","Jan 14, 2025, 9:01 PM","Jan 14, 2025, 9:36 PM","","Preacher Curl (Barbell)",,"plate loaded",0,"failure",20,9,,,
"PPL - (Pull)","Jan 14, 2025, 9:01 PM","Jan 14, 2025, 9:36 PM","","Preacher Curl (Barbell)",,"plate loaded",1,"failure",20,9,,,
"PPL (Push)","Jan 13, 2025, 7:50 PM","Jan 13, 2025, 8:29 PM","","Butterfly (Pec Deck)",,"",0,"failure",110,7,,,
"PPL (Push)","Jan 13, 2025, 7:50 PM","Jan 13, 2025, 8:29 PM","","Butterfly (Pec Deck)",,"",1,"failure",100,6,,,
"PPL (Push)","Jan 13, 2025, 7:50 PM","Jan 13, 2025, 8:29 PM","","Lateral Raise (Dumbbell)",,"",0,"failure",15,12,,,
"PPL (Push)","Jan 13, 2025, 7:50 PM","Jan 13, 2025, 8:29 PM","","Triceps Pushdown",,"",0,"failure",55,14,,,
"PPL (Push)","Jan 13, 2025, 7:50 PM","Jan 13, 2025, 8:29 PM","","Triceps Pushdown",,"",1,"failure",66,6,,,
"PPL (Push)","Jan 13, 2025, 7:50 PM","Jan 13, 2025, 8:29 PM","","Deltoid Raise",,"",0,"warmup",60,7,,,
"PPL (Push)","Jan 13, 2025, 7:50 PM","Jan 13, 2025, 8:29 PM","","Deltoid Raise",,"",1,"failure",70,6,,,
"PPL (Push)","Jan 13, 2025, 7:50 PM","Jan 13, 2025, 8:29 PM","","Chest Press (Machine)",,"",0,"failure",110,9,,,
"PPL (Push)","Jan 13, 2025, 7:50 PM","Jan 13, 2025, 8:29 PM","","Chest Press (Machine)",,"",1,"failure",120,7,,,
"PPL (Push)","Jan 13, 2025, 7:50 PM","Jan 13, 2025, 8:29 PM","","Chest Press (Machine)",,"",2,"failure",130,3,,,
"Legs","Jan 10, 2025, 7:59 PM","Jan 10, 2025, 9:00 PM","","Squat (Barbell)",,"",0,"warmup",94.09,5,,,
"Legs","Jan 10, 2025, 7:59 PM","Jan 10, 2025, 9:00 PM","","Squat (Barbell)",,"",1,"failure",144.09,6,,,
"Legs","Jan 10, 2025, 7:59 PM","Jan 10, 2025, 9:00 PM","","Squat (Barbell)",,"",2,"failure",154.01,3,,,
"Legs","Jan 10, 2025, 7:59 PM","Jan 10, 2025, 9:00 PM","","Leg Extension (Machine)",,"",0,"warmup",130,11,,,
"Legs","Jan 10, 2025, 7:59 PM","Jan 10, 2025, 9:00 PM","","Leg Extension (Machine)",,"",1,"failure",140,9,,,
"Legs","Jan 10, 2025, 7:59 PM","Jan 10, 2025, 9:00 PM","","Leg Extension (Machine)",,"",2,"failure",125,6,,,
"Legs","Jan 10, 2025, 7:59 PM","Jan 10, 2025, 9:00 PM","","Seated Leg Curl (Machine)",,"",0,"failure",110,12,,,
"Legs","Jan 10, 2025, 7:59 PM","Jan 10, 2025, 9:00 PM","","Seated Leg Curl (Machine)",,"",1,"failure",120,5,,,
"Legs","Jan 10, 2025, 7:59 PM","Jan 10, 2025, 9:00 PM","","Seated Leg Curl (Machine)",,"",2,"dropset",100,4,,,
"Legs","Jan 10, 2025, 7:59 PM","Jan 10, 2025, 9:00 PM","","Seated Calf Raise",,"",0,"failure",90,7,,,
"Legs","Jan 10, 2025, 7:59 PM","Jan 10, 2025, 9:00 PM","","Seated Calf Raise",,"",1,"failure",70,7,,,
"Legs","Jan 10, 2025, 7:59 PM","Jan 10, 2025, 9:00 PM","","Knee Raise Parallel Bars",,"",0,"failure",,5,,,
"Legs","Jan 10, 2025, 7:59 PM","Jan 10, 2025, 9:00 PM","","Knee Raise Parallel Bars",,"",1,"failure",,8,,,
"Legs","Jan 10, 2025, 7:59 PM","Jan 10, 2025, 9:00 PM","","Leg Raise Parallel Bars",,"",0,"normal",,15,,,
"Legs","Jan 10, 2025, 7:59 PM","Jan 10, 2025, 9:00 PM","","Leg Raise Parallel Bars",,"",1,"failure",,8,,,
"Legs","Jan 10, 2025, 7:59 PM","Jan 10, 2025, 9:00 PM","","Stair Machine",,"level 7",0,"normal",,,,900,
"PPL - (Pull)","Jan 9, 2025, 4:50 PM","Jan 9, 2025, 6:02 PM","","Lat Pulldown (Cable)",,"",0,"failure",131,11,,,
"PPL - (Pull)","Jan 9, 2025, 4:50 PM","Jan 9, 2025, 6:02 PM","","Lat Pulldown (Cable)",,"",1,"failure",131,8,,,
"PPL - (Pull)","Jan 9, 2025, 4:50 PM","Jan 9, 2025, 6:02 PM","","Lat Pulldown (Cable)",,"",2,"failure",121,6,,,
"PPL - (Pull)","Jan 9, 2025, 4:50 PM","Jan 9, 2025, 6:02 PM","","T Bar Row",,"",0,"failure",70,10,,,
"PPL - (Pull)","Jan 9, 2025, 4:50 PM","Jan 9, 2025, 6:02 PM","","T Bar Row",,"",1,"failure",70,7,,,
"PPL - (Pull)","Jan 9, 2025, 4:50 PM","Jan 9, 2025, 6:02 PM","","Bicep Curl (Cable)",,"",0,"failure",38.5,9,,,
"PPL - (Pull)","Jan 9, 2025, 4:50 PM","Jan 9, 2025, 6:02 PM","","Bicep Curl (Cable)",,"",1,"failure",38.5,6,,,
"PPL - (Pull)","Jan 9, 2025, 4:50 PM","Jan 9, 2025, 6:02 PM","","Seated Row (Machine)",,"",0,"failure",120,4,,,
"PPL - (Pull)","Jan 9, 2025, 4:50 PM","Jan 9, 2025, 6:02 PM","","Seated Row (Machine)",,"",1,"failure",100,8,,,
"PPL - (Pull)","Jan 9, 2025, 4:50 PM","Jan 9, 2025, 6:02 PM","","Bicep Curl (Dumbbell)",,"seated",0,"failure",22.5,9,,,
"PPL - (Pull)","Jan 9, 2025, 4:50 PM","Jan 9, 2025, 6:02 PM","","Bicep Curl (Dumbbell)",,"seated",1,"failure",22.5,6,,,
"PPL - (Pull)","Jan 9, 2025, 4:50 PM","Jan 9, 2025, 6:02 PM","","Bicep Curl (Dumbbell)",,"seated",2,"failure",20,8,,,
"PPL - (Pull)","Jan 9, 2025, 4:50 PM","Jan 9, 2025, 6:02 PM","","Crunch (Machine)",,"",0,"failure",85,17,,,
"PPL - (Pull)","Jan 9, 2025, 4:50 PM","Jan 9, 2025, 6:02 PM","","Crunch (Machine)",,"",1,"failure",70,12,,,
"PPL - (Pull)","Jan 9, 2025, 4:50 PM","Jan 9, 2025, 6:02 PM","","Stair Machine",,"",0,"normal",,,,1500,
"Afternoon workout 💪","Jan 8, 2025, 4:01 PM","Jan 8, 2025, 4:26 PM","","Stair Machine",,"",0,"normal",,,,1500,
"PPL (Push)","Jan 8, 2025, 3:27 PM","Jan 8, 2025, 4:01 PM","","Incline Bench Press (Dumbbell)",,"",0,"failure",40,6,,,
"PPL (Push)","Jan 8, 2025, 3:27 PM","Jan 8, 2025, 4:01 PM","","Incline Bench Press (Dumbbell)",,"",1,"failure",35,8,,,
"PPL (Push)","Jan 8, 2025, 3:27 PM","Jan 8, 2025, 4:01 PM","","Butterfly (Pec Deck)",,"",0,"failure",110,9,,,
"PPL (Push)","Jan 8, 2025, 3:27 PM","Jan 8, 2025, 4:01 PM","","Butterfly (Pec Deck)",,"",1,"failure",120,5,,,
"PPL (Push)","Jan 8, 2025, 3:27 PM","Jan 8, 2025, 4:01 PM","","Butterfly (Pec Deck)",,"",2,"failure",100,6,,,
"PPL (Push)","Jan 8, 2025, 3:27 PM","Jan 8, 2025, 4:01 PM","","Lateral Raise (Dumbbell)",,"seated",0,"failure",15,8,,,
"PPL (Push)","Jan 8, 2025, 3:27 PM","Jan 8, 2025, 4:01 PM","","Lateral Raise (Dumbbell)",,"seated",1,"failure",15,8,,,
"PPL (Push)","Jan 8, 2025, 3:27 PM","Jan 8, 2025, 4:01 PM","","Triceps Pushdown",,"",0,"failure",55,8,,,
"PPL (Push)","Jan 8, 2025, 3:27 PM","Jan 8, 2025, 4:01 PM","","Triceps Pushdown",,"",1,"failure",55,8,,,
"PPL (Push)","Jan 8, 2025, 3:27 PM","Jan 8, 2025, 4:01 PM","","Seated Dip Machine",,"",0,"warmup",90,14,,,
"PPL (Push)","Jan 8, 2025, 3:27 PM","Jan 8, 2025, 4:01 PM","","Seated Dip Machine",,"",1,"failure",100,8,,,
"PPL - (Pull)","Jan 6, 2025, 3:04 PM","Jan 6, 2025, 4:03 PM","","Lat Pulldown (Cable)",,"",0,"failure",131,7,,,
"PPL - (Pull)","Jan 6, 2025, 3:04 PM","Jan 6, 2025, 4:03 PM","","Lat Pulldown (Cable)",,"",1,"failure",131,6,,,
"PPL - (Pull)","Jan 6, 2025, 3:04 PM","Jan 6, 2025, 4:03 PM","","Lat Pulldown (Cable)",,"",2,"failure",121,6,,,
"PPL - (Pull)","Jan 6, 2025, 3:04 PM","Jan 6, 2025, 4:03 PM","","T Bar Row",,"",0,"failure",80,11,,,
"PPL - (Pull)","Jan 6, 2025, 3:04 PM","Jan 6, 2025, 4:03 PM","","T Bar Row",,"",1,"failure",70,6,,,
"PPL - (Pull)","Jan 6, 2025, 3:04 PM","Jan 6, 2025, 4:03 PM","","Seated Row (Machine)",,"",0,"failure",120,9,,,
"PPL - (Pull)","Jan 6, 2025, 3:04 PM","Jan 6, 2025, 4:03 PM","","Seated Row (Machine)",,"",1,"failure",110,7,,,
"PPL - (Pull)","Jan 6, 2025, 3:04 PM","Jan 6, 2025, 4:03 PM","","Preacher Curl (Barbell)",,"",0,"failure",50,6,,,
"PPL - (Pull)","Jan 6, 2025, 3:04 PM","Jan 6, 2025, 4:03 PM","","Preacher Curl (Barbell)",,"",1,"failure",40,7,,,
"PPL - (Pull)","Jan 6, 2025, 3:04 PM","Jan 6, 2025, 4:03 PM","","Preacher Curl (Machine)",,"",0,"failure",50,8,,,
"PPL - (Pull)","Jan 6, 2025, 3:04 PM","Jan 6, 2025, 4:03 PM","","Preacher Curl (Machine)",,"",1,"failure",50,5,,,
"PPL - (Pull)","Jan 6, 2025, 3:04 PM","Jan 6, 2025, 4:03 PM","","Stair Machine",,"speed 9",0,"failure",,,,1200,
"PPL (Push)","Jan 5, 2025, 3:28 PM","Jan 5, 2025, 3:53 PM","","Incline Bench Press (Dumbbell)",,"",0,"failure",40,9,,,
"PPL (Push)","Jan 5, 2025, 3:28 PM","Jan 5, 2025, 3:53 PM","","Incline Bench Press (Dumbbell)",,"",1,"failure",40,8,,,
"PPL (Push)","Jan 5, 2025, 3:28 PM","Jan 5, 2025, 3:53 PM","","Butterfly (Pec Deck)",,"",0,"failure",110,8,,,
"PPL (Push)","Jan 5, 2025, 3:28 PM","Jan 5, 2025, 3:53 PM","","Butterfly (Pec Deck)",,"",1,"failure",120,4,,,
"PPL (Push)","Jan 5, 2025, 3:28 PM","Jan 5, 2025, 3:53 PM","","Butterfly (Pec Deck)",,"",2,"failure",100,8,,,
"PPL (Push)","Jan 5, 2025, 3:28 PM","Jan 5, 2025, 3:53 PM","","Lateral Raise (Dumbbell)",,"",0,"failure",15,10,,,
"PPL (Push)","Jan 5, 2025, 3:28 PM","Jan 5, 2025, 3:53 PM","","Triceps Pushdown",,"",0,"warmup",49.5,10,,,
"PPL (Push)","Jan 5, 2025, 3:28 PM","Jan 5, 2025, 3:53 PM","","Triceps Pushdown",,"",1,"failure",55,6,,,
"PPL (Push)","Jan 5, 2025, 3:28 PM","Jan 5, 2025, 3:53 PM","","Triceps Pushdown",,"",2,"failure",44,6,,,
"PPL (Push)","Jan 5, 2025, 3:28 PM","Jan 5, 2025, 3:53 PM","","Rear Delt Reverse Fly (Machine)",,"",0,"warmup",70,8,,,
"PPL (Push)","Jan 5, 2025, 3:28 PM","Jan 5, 2025, 3:53 PM","","Chest Press (Machine)",,"",0,"normal",100,5,,,
